epoch,step,train_F1,train_OA,train_mIoU,val_F1,val_OA,val_mIoU
45,9567,0.775198757648468,0.8387268781661987,0.6500136852264404,,,
46,9775,,,,0.8315306305885315,0.8951635956764221,0.7260168790817261
46,9775,0.7788695096969604,0.8452234268188477,0.6550868153572083,,,
47,9983,,,,0.8400368690490723,0.8952011466026306,0.7354689836502075
47,9983,0.7867597937583923,0.845738410949707,0.663108229637146,,,
48,10191,,,,0.8411931395530701,0.8960751295089722,0.7372077107429504
48,10191,0.7842048406600952,0.8452581167221069,0.6609645485877991,,,
49,10399,,,,0.8349427580833435,0.8935023546218872,0.7288514971733093
49,10399,0.7940220236778259,0.8522202372550964,0.6732624173164368,,,
50,10607,,,,0.8224090933799744,0.8889804482460022,0.7138652801513672
50,10607,0.794186532497406,0.8481067419052124,0.6715074777603149,,,
51,10815,,,,0.8450602293014526,0.8991444706916809,0.7427685260772705
51,10815,0.8016523718833923,0.8554824590682983,0.6814361214637756,,,
52,11023,,,,0.842445969581604,0.8973740935325623,0.7389146089553833
52,11023,0.7975934147834778,0.8563061356544495,0.6775257587432861,,,
53,11231,,,,0.8451768159866333,0.8973557949066162,0.7420830130577087
53,11231,0.7992047667503357,0.853206992149353,0.6782971024513245,,,
54,11439,,,,0.8516307473182678,0.9012369513511658,0.7509079575538635
54,11439,0.8072559237480164,0.8584837317466736,0.6888042092323303,,,
55,11647,,,,0.8517217636108398,0.9028943181037903,0.7518547773361206
55,11647,0.8033018708229065,0.8588995337486267,0.684598445892334,,,
56,11855,,,,0.853572428226471,0.9025945067405701,0.7538844347000122
56,11855,0.808340311050415,0.8577800393104553,0.6897088885307312,,,
57,12063,,,,0.8524489402770996,0.9006733894348145,0.7516192197799683
57,12063,0.8042608499526978,0.8568257093429565,0.6851295232772827,,,
58,12271,,,,0.8543288707733154,0.9025789499282837,0.7546369433403015
58,12271,0.8058292865753174,0.8588917255401611,0.6872898936271667,,,
59,12479,,,,0.8570838570594788,0.905875563621521,0.7590968012809753
59,12479,0.809725821018219,0.8623161911964417,0.6926389336585999,,,
60,12687,,,,0.8552748560905457,0.9032291769981384,0.7558410167694092
60,12687,0.81094890832901,0.858681321144104,0.693198025226593,,,
61,12895,,,,0.8531216382980347,0.901989758014679,0.7528711557388306
61,12895,0.8037768006324768,0.8600621819496155,0.6856116056442261,,,
62,13103,,,,0.8535847067832947,0.9038651585578918,0.7542569041252136
62,13103,0.813509464263916,0.8676389455795288,0.697936475276947,,,
63,13311,,,,0.8547526001930237,0.9032669067382812,0.755400538444519
63,13311,0.8107752799987793,0.8613311052322388,0.6935185790061951,,,
64,13519,,,,0.8575255274772644,0.9036927819252014,0.7586861252784729
64,13519,0.8129540085792542,0.8658090233802795,0.6970256567001343,,,
65,13727,,,,0.8572365045547485,0.9043624997138977,0.7587588429450989
65,13727,0.8108564615249634,0.8642278909683228,0.6943235993385315,,,
66,13935,,,,0.8594346046447754,0.9059275984764099,0.7619597315788269
66,13935,0.813197910785675,0.8661026358604431,0.6976649165153503,,,
67,14143,,,,0.8576999306678772,0.9055005311965942,0.7597761154174805
67,14143,0.8119081258773804,0.8625453114509583,0.69529789686203,,,
68,14351,,,,0.8596825003623962,0.9055060148239136,0.762062132358551
68,14351,0.8149119019508362,0.8643637895584106,0.6990194916725159,,,
69,14559,,,,0.8573415279388428,0.9048236012458801,0.7591166496276855
69,14559,0.8158749938011169,0.8628236651420593,0.7000419497489929,,,
70,14767,,,,0.8519020676612854,0.8960204124450684,0.7493937611579895
70,14767,0.8013255596160889,0.8524926900863647,0.6801260113716125,,,
71,14975,,,,0.8559948205947876,0.9039222002029419,0.7568439841270447
71,14975,0.8052917122840881,0.8587613105773926,0.6864286065101624,,,
72,15183,,,,0.8471728563308716,0.8973007798194885,0.7446464896202087
72,15183,0.8038274049758911,0.8549787998199463,0.6843108534812927,,,
73,15391,,,,0.8557175993919373,0.9005723595619202,0.7556365132331848
73,15391,0.8169368505477905,0.8653134703636169,0.7013023495674133,,,
74,15599,,,,0.853590190410614,0.9026908278465271,0.7532674074172974
74,15599,0.8091260194778442,0.8557109236717224,0.6904911398887634,,,
75,15807,,,,0.8571767807006836,0.9067064523696899,0.7593526244163513
75,15807,0.8079748749732971,0.8595879673957825,0.6901215314865112,,,
76,16015,,,,0.8660045862197876,0.9072772264480591,0.7705627083778381
76,16015,0.8164623379707336,0.8632305860519409,0.7005314230918884,,,
77,16223,,,,0.8619039058685303,0.9081339836120605,0.7655569911003113
77,16223,0.8154884576797485,0.8619112372398376,0.6986088752746582,,,
78,16431,,,,0.8690679669380188,0.9117523431777954,0.7757134437561035
78,16431,0.8173196315765381,0.8606137037277222,0.7010678052902222,,,
79,16639,,,,0.8582499623298645,0.9039031267166138,0.7597173452377319
79,16639,0.8221924304962158,0.8621537685394287,0.7066680788993835,,,
80,16847,,,,0.8719657063484192,0.9126213192939758,0.7797664403915405
80,16847,0.8214857578277588,0.8662336468696594,0.7069226503372192,,,
81,17055,,,,0.8520606756210327,0.9069709777832031,0.7541704177856445
81,17055,0.8236441016197205,0.8666006326675415,0.7096081972122192,,,
82,17263,,,,0.8626391291618347,0.9138153195381165,0.7686790227890015
82,17263,0.8212281465530396,0.8658621907234192,0.7064738273620605,,,
83,17471,,,,0.8691856861114502,0.9139583706855774,0.7767873406410217
83,17471,0.8258787393569946,0.8710622787475586,0.7134934067726135,,,
84,17679,,,,0.8675568103790283,0.9046252369880676,0.7716126441955566
84,17679,0.8259184956550598,0.8738633990287781,0.7140966057777405,,,
85,17887,,,,0.8749849200248718,0.9163560271263123,0.7849340438842773
85,17887,0.8257188200950623,0.8707606196403503,0.7133655548095703,,,
86,18095,,,,0.8734294176101685,0.9136880040168762,0.7819056510925293
86,18095,0.8293341398239136,0.8743208050727844,0.71817547082901,,,
87,18303,,,,0.8673132061958313,0.9073857069015503,0.7719395160675049
87,18303,0.8215916156768799,0.8668632507324219,0.7071844339370728,,,
88,18511,,,,0.8742893934249878,0.9125083684921265,0.7825652956962585
88,18511,0.8298192024230957,0.8746424317359924,0.7189390063285828,,,
89,18719,,,,0.8667647838592529,0.9036768078804016,0.7703840732574463
89,18719,0.8324558138847351,0.8739578723907471,0.7219693660736084,,,
90,18927,,,,0.8790775537490845,0.9148625135421753,0.7896323800086975
90,18927,0.8296417593955994,0.8731824159622192,0.7180915474891663,,,
91,19135,,,,0.8812286257743835,0.9155968427658081,0.7925377488136292
91,19135,0.8335051536560059,0.8765401840209961,0.7237854599952698,,,
92,19343,,,,0.8778029680252075,0.9104361534118652,0.7863581776618958
92,19343,0.8352770805358887,0.8781975507736206,0.7261778712272644,,,
93,19551,,,,0.8753779530525208,0.9100571274757385,0.7837246656417847
93,19551,0.8334985971450806,0.8757405877113342,0.7234088182449341,,,
94,19759,,,,0.8685798645019531,0.9088961482048035,0.7744749188423157
94,19759,0.8391571044921875,0.8816841840744019,0.7317708730697632,,,
95,19967,,,,0.8769657015800476,0.9113494753837585,0.7861372232437134
95,19967,0.8378691077232361,0.8790490627288818,0.7297456860542297,,,
96,20175,,,,0.8843003511428833,0.9170299172401428,0.7971811890602112
96,20175,0.8350463509559631,0.877227246761322,0.725947916507721,,,
97,20383,,,,0.8475332260131836,0.896132230758667,0.7450185418128967
97,20383,0.8381764888763428,0.8783830404281616,0.7300451397895813,,,
98,20591,,,,0.870410144329071,0.9042724967002869,0.7750179171562195
98,20591,0.8378275632858276,0.8799474239349365,0.7298569679260254,,,
99,20799,,,,0.8857219219207764,0.9179154634475708,0.7993412613868713
99,20799,0.8352430462837219,0.8769854307174683,0.7263439297676086,,,
